Year,Country of origin,Country of origin (ISO),Continent of Origin,Least Developed Countries (LDC) - O,Land Locked Developing Countries (LLDC) - O,Small Island Developing States (SIDS) - O,Economic Growth (from prior year) - O,Population - O,GPD LCU (Trillions) - O,% <$1.90 a day - O,% of Famine - O,Maternal Mortality (Deaths) - O,Maternal Mortality per 100k - O ,Suicide Mortality per 100k - O,Life Expectancy (Year) - O ,% Male (Pop) - O ,% Rural Population - O,Death Rate (Crude) per 1k - O ,Birth Rate (Crude) Per 1k- O,Natural Increase (Crude) per 1k - O,% Crop Production to '14-16 - O,Gov Education Budget (% of) - O,Country of asylum,Country of asylum (ISO),Continent of asylum,Least Developed Countries (LDC) - A,Land Locked Developing Countries (LLDC) - A,Small Island Developing States (SIDS) - A,Economic Growth (from prior year) - A,Population - A,GPD LCU (Trillions) - A,% <$1.90 a day - A,% of Famine - A,Maternal Mortality (Deaths) - A,Maternal Mortality per 100k - A,Suicide Mortality per 100k - A,Life Expectancy (Year) - A,% Male (Pop) - A,% Rural Population - A,Death Rate (Crude) per 1k - A,Birth Rate (Crude) Per 1k - A,Natural Increase (Crude) per 1k - A,% Crop Production to '14-16 - A,Gov Education Budget (% of) - A,Continent Move,LDC to LDC,LDC to MDC,MDC to LDC,MDC to MDC,To LDC,To MDC,Economic Growth difference,Population - Difference,GDP LCU (T) Difference,% <$1.90 a day - Difference,% of Famine - Difference,Maternal Mortality (Deaths) - Difference,Maternal Mortality per 100k - Difference,Suicide Mortality per 100k - Difference,Life Expectancy (Year) - Difference,% Male (Pop) - Difference,% Rural Population - Difference,Death Rate (Crude) per 1k - Difference,Birth Rate (Crude) Per 1k - Difference,Natural Increase (Crude) per 1k - Difference,% Crop Production to '14-16 - Difference,Gov Education Budget (% of) - Difference,Distance (KM),Refugees under UNHCR's mandate,Asylum-seekers,IDPs of concern to UNHCR,Venezuelans displaced abroad,Stateless persons,hst,Others of concern,Total decisions,Decisions Per 100k,Decisions % - O
2004,Czechia,CZE,Europe,0,0,0,0.05,10197101,3.53,0,0.03,5,5,16.3,75.72,0.49,0.26,0.11,9.6,9.5,1,0.09,Switzerland,CHE,Europe,0,0,0,0.03,7389625,0.53,0,0.03,5,7,18.5,81.09,0.49,0.27,0.08,9.9,9.82,1.11,0.16,Europe to Europe,0,0,0,1,0,1,0.02,1.38,6.61,0,0,0,0.71,0.88,0.93,0.99,0.99,1.3,0.97,0.97,0.89,-0.07,"1,336",5,0,0,,0,0,0,5,0.05,0
2004,Bulgaria,BGR,Europe,0,0,0,0.07,7716860,0.07,0,0.05,11,16,14.2,72.56,0.49,0.3,0.14,9.1,8.96,0.91,0.07,United States of America,USA,Americas,0,0,0,0.04,292805298,15.08,0.01,0.03,540,13,11.9,77.49,0.49,0.2,0.08,14,13.92,0.85,0,Europe to Americas,0,0,0,1,0,1,0.03,0.03,0,-0.01,0.02,-529,1.23,1.19,0.94,0.99,1.47,1.74,0.65,0.64,1.06,0.07,"4,464",440,536,0,,0,0,0,976,12.65,0
2004,Czechia,CZE,Europe,0,0,0,0.05,10197101,3.53,0,0.03,5,5,16.3,75.72,0.49,0.26,0.11,9.6,9.5,1,0.09,United States of America,USA,Americas,0,0,0,0.04,292805298,15.08,0.01,0.03,540,13,11.9,77.49,0.49,0.2,0.08,14,13.92,0.85,0,Europe to Americas,0,0,0,1,0,1,0.01,0.03,0.23,-0.01,0,-535,0.38,1.37,0.98,0.99,1.3,1.28,0.69,0.68,1.17,0.09,"4,464",23,69,0,,0,0,0,92,0.9,0
2005,Bulgaria,BGR,Europe,0,0,0,0.07,7658972,0.07,0,0.05,11,15,13.3,72.56,0.49,0.29,0.15,9.3,9.15,0.67,0.12,Argentina,ARG,Americas,0,0,0,0.09,38892924,0.53,0.04,0.04,430,59,8.6,74.45,0.49,0.1,0.08,18.74,18.66,0.78,0.16,Europe to Americas,0,0,0,1,0,1,-0.02,0.2,0.13,-0.04,0.01,-419,0.25,1.55,0.97,1,2.95,1.9,0.5,0.49,0.86,-0.04,"11,934",0,5,0,,0,0,0,5,0.07,0
2005,Bulgaria,BGR,Europe,0,0,0,0.07,7658972,0.07,0,0.05,11,15,13.3,72.56,0.49,0.29,0.15,9.3,9.15,0.67,0.12,Australia,AUS,Oceania,0,0,0,0.03,20394800,1.36,0,0.03,14,5,11.2,80.84,0.5,0.15,0.06,12.8,12.74,0.88,0.14,Europe to Oceania,0,0,0,1,0,1,0.04,0.38,0.05,0,0.02,-3,3,1.19,0.9,0.98,1.91,2.31,0.73,0.72,0.76,-0.02,"15,341",5,0,0,,0,0,0,5,0.07,0
2005,Czechia,CZE,Europe,0,0,0,0.07,10211216,3.76,0,0.03,6,5,15.8,75.92,0.49,0.26,0.11,10,9.89,0.9,0.09,Australia,AUS,Oceania,0,0,0,0.03,20394800,1.36,0,0.03,14,5,11.2,80.84,0.5,0.15,0.06,12.8,12.74,0.88,0.14,Europe to Oceania,0,0,0,1,0,1,0.03,0.5,2.76,0,0,-8,1,1.41,0.94,0.98,1.71,1.66,0.78,0.78,1.02,-0.04,"15,341",5,0,0,,0,0,0,5,0.05,0
2005,Bulgaria,BGR,Europe,0,0,0,0.07,7658972,0.07,0,0.05,11,15,13.3,72.56,0.49,0.29,0.15,9.3,9.15,0.67,0.12,Austria,AUT,Europe,0,0,0,0.02,8227829,0.31,0,0.03,4,6,17.2,79.33,0.49,0.41,0.09,9.5,9.41,1.05,0.1,Europe to Europe,0,0,0,1,0,1,0.05,0.93,0.23,0,0.02,7,2.5,0.77,0.91,1,0.71,1.63,0.98,0.97,0.64,0.02,818,8,0,0,,0,0,0,8,0.1,0
2005,Czechia,CZE,Europe,0,0,0,0.07,10211216,3.76,0,0.03,6,5,15.8,75.92,0.49,0.26,0.11,10,9.89,0.9,0.09,Austria,AUT,Europe,0,0,0,0.02,8227829,0.31,0,0.03,4,6,17.2,79.33,0.49,0.41,0.09,9.5,9.41,1.05,0.1,Europe to Europe,0,0,0,1,0,1,0.04,1.24,12.29,0,0,2,0.83,0.92,0.96,1,0.64,1.16,1.05,1.05,0.85,-0.01,818,5,0,0,,0,0,0,5,0.05,0
2005,Bulgaria,BGR,Europe,0,0,0,0.07,7658972,0.07,0,0.05,11,15,13.3,72.56,0.49,0.29,0.15,9.3,9.15,0.67,0.12,Belgium,BEL,Europe,0,0,0,0.02,10478617,0.36,0,0.03,8,7,20.7,78.98,0.49,0.03,0.1,11.4,11.3,0.97,0.11,Europe to Europe,0,0,0,1,0,1,0.05,0.73,0.19,0,0.02,3,2.14,0.64,0.92,0.99,11.33,1.49,0.82,0.81,0.69,0.01,"1,698",35,64,0,,0,0,0,99,1.29,0
2005,Czechia,CZE,Europe,0,0,0,0.07,10211216,3.76,0,0.03,6,5,15.8,75.92,0.49,0.26,0.11,10,9.89,0.9,0.09,Belgium,BEL,Europe,0,0,0,0.02,10478617,0.36,0,0.03,8,7,20.7,78.98,0.49,0.03,0.1,11.4,11.3,0.97,0.11,Europe to Europe,0,0,0,1,0,1,0.04,0.97,10.37,0,0,-2,0.71,0.76,0.96,0.99,10.16,1.07,0.88,0.88,0.93,-0.02,"1,698",18,5,0,,0,0,0,23,0.23,0
2005,Bulgaria,BGR,Europe,0,0,0,0.07,7658972,0.07,0,0.05,11,15,13.3,72.56,0.49,0.29,0.15,9.3,9.15,0.67,0.12,Canada,CAN,Americas,0,0,0,0.05,32243753,1.59,0,0.03,39,11,12.2,80.19,0.5,0.2,0.07,10.6,10.53,0.73,0.12,Europe to Americas,0,0,0,1,0,1,0.02,0.24,0.04,0,0.02,-28,1.36,1.09,0.9,0.98,1.48,2.08,0.88,0.87,0.91,0,"7,371",794,67,0,,0,0,0,861,11.24,0
2005,Czechia,CZE,Europe,0,0,0,0.07,10211216,3.76,0,0.03,6,5,15.8,75.92,0.49,0.26,0.11,10,9.89,0.9,0.09,Canada,CAN,Americas,0,0,0,0.05,32243753,1.59,0,0.03,39,11,12.2,80.19,0.5,0.2,0.07,10.6,10.53,0.73,0.12,Europe to Americas,0,0,0,1,0,1,0.02,0.32,2.37,0,0,-33,0.45,1.3,0.95,0.98,1.33,1.49,0.94,0.94,1.22,-0.03,"7,371",151,14,0,,0,0,0,165,1.62,0
2005,Bulgaria,BGR,Europe,0,0,0,0.07,7658972,0.07,0,0.05,11,15,13.3,72.56,0.49,0.29,0.15,9.3,9.15,0.67,0.12,Cyprus,CYP,Asia,0,0,0,0.05,1027657,0.02,0,0.08,2,12,2.6,78.63,0.51,0.32,0.07,11.82,11.75,1.52,0.16,Europe to Asia,0,0,0,1,0,1,0.02,7.45,4.15,0,-0.03,9,1.25,5.12,0.92,0.96,0.93,2.18,0.79,0.78,0.44,-0.04,"1,205",0,78,0,,0,0,0,78,1.02,0
2005,Bulgaria,BGR,Europe,0,0,0,0.07,7658972,0.07,0,0.05,11,15,13.3,72.56,0.49,0.29,0.15,9.3,9.15,0.67,0.12,Czechia,CZE,Europe,0,0,0,0.07,10211216,3.76,0,0.03,6,5,15.8,75.92,0.49,0.26,0.11,10,9.89,0.9,0.09,Europe to Europe,0,0,0,1,0,1,0,0.75,0.02,0,0.02,5,3,0.84,0.96,1,1.11,1.4,0.93,0.93,0.75,0.03,"1,065",36,0,0,,0,0,0,36,0.47,0
2005,Bulgaria,BGR,Europe,0,0,0,0.07,7658972,0.07,0,0.05,11,15,13.3,72.56,0.49,0.29,0.15,9.3,9.15,0.67,0.12,Finland,FIN,Europe,0,0,0,0.03,5246096,0.2,0,0.03,3,5,19.9,78.82,0.49,0.17,0.09,11,10.91,1.1,0.12,Europe to Europe,0,0,0,1,0,1,0.04,1.46,0.35,0,0.02,8,3,0.67,0.92,0.99,1.72,1.63,0.85,0.84,0.61,0,"1,946",5,0,0,,0,0,0,5,0.07,0
2005,Bulgaria,BGR,Europe,0,0,0,0.07,7658972,0.07,0,0.05,11,15,13.3,72.56,0.49,0.29,0.15,9.3,9.15,0.67,0.12,France,FRA,Europe,0,0,0,0.02,63179356,2.01,0,0.03,72,9,19.1,80.16,0.48,0.23,0.09,12.8,12.72,1,0,Europe to Europe,0,0,0,1,0,1,0.05,0.12,0.04,0,0.02,-61,1.67,0.7,0.91,1.01,1.29,1.74,0.73,0.72,0.67,0.12,"1,758",70,0,0,,0,0,0,70,0.91,0
2005,Czechia,CZE,Europe,0,0,0,0.07,10211216,3.76,0,0.03,6,5,15.8,75.92,0.49,0.26,0.11,10,9.89,0.9,0.09,France,FRA,Europe,0,0,0,0.02,63179356,2.01,0,0.03,72,9,19.1,80.16,0.48,0.23,0.09,12.8,12.72,1,0,Europe to Europe,0,0,0,1,0,1,0.05,0.16,1.88,0,0,-66,0.56,0.83,0.95,1.01,1.15,1.25,0.78,0.78,0.9,0.09,"1,758",27,0,0,,0,0,0,27,0.26,0
2005,Bulgaria,BGR,Europe,0,0,0,0.07,7658972,0.07,0,0.05,11,15,13.3,72.56,0.49,0.29,0.15,9.3,9.15,0.67,0.12,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,0,0,0,0.03,60401206,1.71,0.01,0.03,80,11,7.9,79.05,0.49,0.2,0.1,12,11.9,0.95,0.13,Europe to Europe,0,0,0,1,0,1,0.04,0.13,0.04,-0.01,0.02,-69,1.36,1.68,0.92,0.99,1.46,1.54,0.78,0.77,0.71,-0.01,"2,015",13,0,0,,0,0,0,13,0.17,0
2005,Czechia,CZE,Europe,0,0,0,0.07,10211216,3.76,0,0.03,6,5,15.8,75.92,0.49,0.26,0.11,10,9.89,0.9,0.09,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,0,0,0,0.03,60401206,1.71,0.01,0.03,80,11,7.9,79.05,0.49,0.2,0.1,12,11.9,0.95,0.13,Europe to Europe,0,0,0,1,0,1,0.04,0.17,2.21,-0.01,0,-74,0.45,2,0.96,0.99,1.31,1.1,0.83,0.83,0.95,-0.04,"2,015",120,0,0,,0,0,0,120,1.18,0
2005,Bulgaria,BGR,Europe,0,0,0,0.07,7658972,0.07,0,0.05,11,15,13.3,72.56,0.49,0.29,0.15,9.3,9.15,0.67,0.12,Germany,DEU,Europe,0,0,0,0.01,82469422,2.62,0,0.03,42,6,13.3,78.93,0.49,0.24,0.1,8.3,8.2,0.96,0,Europe to Europe,0,0,0,1,0,1,0.06,0.09,0.03,0,0.02,-31,2.5,1,0.92,1,1.22,1.47,1.12,1.12,0.7,0.12,"1,319",2651,159,0,,0,0,0,2810,36.69,0
2005,Czechia,CZE,Europe,0,0,0,0.07,10211216,3.76,0,0.03,6,5,15.8,75.92,0.49,0.26,0.11,10,9.89,0.9,0.09,Germany,DEU,Europe,0,0,0,0.01,82469422,2.62,0,0.03,42,6,13.3,78.93,0.49,0.24,0.1,8.3,8.2,0.96,0,Europe to Europe,0,0,0,1,0,1,0.06,0.12,1.43,0,0,-36,0.83,1.19,0.96,1,1.1,1.05,1.2,1.21,0.93,0.09,"1,319",3016,14,0,,0,0,0,3030,29.67,0
2005,Bulgaria,BGR,Europe,0,0,0,0.07,7658972,0.07,0,0.05,11,15,13.3,72.56,0.49,0.29,0.15,9.3,9.15,0.67,0.12,Greece,GRC,Europe,0,0,0,0.01,10987314,0.22,0,0.03,3,3,3.7,79.24,0.5,0.26,0.1,9.8,9.7,1.07,0.09,Europe to Europe,0,0,0,1,0,1,0.06,0.7,0.32,0,0.02,8,5,3.59,0.92,0.98,1.15,1.54,0.95,0.94,0.63,0.03,526,0,7,0,,0,0,0,7,0.09,0
2005,Bulgaria,BGR,Europe,0,0,0,0.07,7658972,0.07,0,0.05,11,15,13.3,72.56,0.49,0.29,0.15,9.3,9.15,0.67,0.12,Ireland,IRL,Europe,0,0,0,0.06,4159914,0.19,0,0.03,4,7,11.8,78.94,0.5,0.4,0.07,14.8,14.73,0.91,0.14,Europe to Europe,0,0,0,1,0,1,0.01,1.84,0.38,0,0.02,7,2.14,1.13,0.92,0.97,0.74,2.18,0.63,0.62,0.74,-0.02,"2,474",38,0,0,,0,0,0,38,0.5,0
2005,Czechia,CZE,Europe,0,0,0,0.07,10211216,3.76,0,0.03,6,5,15.8,75.92,0.49,0.26,0.11,10,9.89,0.9,0.09,Ireland,IRL,Europe,0,0,0,0.06,4159914,0.19,0,0.03,4,7,11.8,78.94,0.5,0.4,0.07,14.8,14.73,0.91,0.14,Europe to Europe,0,0,0,1,0,1,0.01,2.45,20.32,0,0,2,0.71,1.34,0.96,0.98,0.67,1.56,0.68,0.67,0.99,-0.05,"2,474",125,0,0,,0,0,0,125,1.22,0
2005,Bulgaria,BGR,Europe,0,0,0,0.07,7658972,0.07,0,0.05,11,15,13.3,72.56,0.49,0.29,0.15,9.3,9.15,0.67,0.12,Netherlands,NLD,Europe,0,0,0,0.02,16319868,0.62,0,0.03,20,11,9.8,79.35,0.5,0.17,0.08,11.5,11.42,0.92,0.12,Europe to Europe,0,0,0,1,0,1,0.05,0.47,0.11,0,0.02,-9,1.36,1.36,0.91,0.98,1.69,1.76,0.81,0.8,0.73,0,"1,745",23,7,0,,0,0,0,30,0.39,0
2005,Czechia,CZE,Europe,0,0,0,0.07,10211216,3.76,0,0.03,6,5,15.8,75.92,0.49,0.26,0.11,10,9.89,0.9,0.09,Netherlands,NLD,Europe,0,0,0,0.02,16319868,0.62,0,0.03,20,11,9.8,79.35,0.5,0.17,0.08,11.5,11.42,0.92,0.12,Europe to Europe,0,0,0,1,0,1,0.05,0.63,6.06,0,0,-14,0.45,1.61,0.96,0.98,1.52,1.26,0.87,0.87,0.98,-0.03,"1,745",30,10,0,,0,0,0,40,0.39,0
2005,Bulgaria,BGR,Europe,0,0,0,0.07,7658972,0.07,0,0.05,11,15,13.3,72.56,0.49,0.29,0.15,9.3,9.15,0.67,0.12,Norway,NOR,Europe,0,0,0,0.03,4623291,2.72,0,0.03,3,5,12.4,80.04,0.5,0.22,0.09,12.3,12.21,0.96,0.16,Europe to Europe,0,0,0,1,0,1,0.04,1.66,0.03,0,0.02,8,3,1.07,0.91,0.98,1.32,1.66,0.76,0.75,0.69,-0.04,"2,096",8,0,0,,0,0,0,8,0.1,0
2005,Bulgaria,BGR,Europe,0,0,0,0.07,7658972,0.07,0,0.05,11,15,13.3,72.56,0.49,0.29,0.15,9.3,9.15,0.67,0.12,New Zealand,NZL,Oceania,0,0,0,0.03,4133900,0.21,0,0.03,7,11,12.9,79.85,0.49,0.14,0.07,13.96,13.89,0.79,0.16,Europe to Oceania,0,0,0,1,0,1,0.04,1.85,0.34,0,0.02,4,1.36,1.03,0.91,0.99,2.15,2.26,0.67,0.66,0.85,-0.04,"17,662",0,5,0,,0,0,0,5,0.07,0
2005,Czechia,CZE,Europe,0,0,0,0.07,10211216,3.76,0,0.03,6,5,15.8,75.92,0.49,0.26,0.11,10,9.89,0.9,0.09,New Zealand,NZL,Oceania,0,0,0,0.03,4133900,0.21,0,0.03,7,11,12.9,79.85,0.49,0.14,0.07,13.96,13.89,0.79,0.16,Europe to Oceania,0,0,0,1,0,1,0.03,2.47,18.11,0,0,-1,0.45,1.22,0.95,0.99,1.93,1.62,0.72,0.71,1.14,-0.07,"17,662",50,35,0,,0,0,0,85,0.83,0
2005,Bulgaria,BGR,Europe,0,0,0,0.07,7658972,0.07,0,0.05,11,15,13.3,72.56,0.49,0.29,0.15,9.3,9.15,0.67,0.12,Peru,PER,Americas,0,0,0,0.06,27866140,0.27,0.15,0.19,730,118,2.7,72.91,0.5,0.25,0.05,22.2,22.15,0.67,0.14,Europe to Americas,0,0,0,1,0,1,0.01,0.27,0.26,-0.15,-0.14,-719,0.13,4.93,1,0.98,1.18,2.78,0.42,0.41,0.99,-0.02,"11,754",5,0,0,,0,0,0,5,0.07,0
2005,Czechia,CZE,Europe,0,0,0,0.07,10211216,3.76,0,0.03,6,5,15.8,75.92,0.49,0.26,0.11,10,9.89,0.9,0.09,Peru,PER,Americas,0,0,0,0.06,27866140,0.27,0.15,0.19,730,118,2.7,72.91,0.5,0.25,0.05,22.2,22.15,0.67,0.14,Europe to Americas,0,0,0,1,0,1,0,0.37,13.73,-0.15,-0.16,-724,0.04,5.85,1.04,0.98,1.06,1.99,0.45,0.45,1.33,-0.05,"11,754",5,0,0,,0,0,0,5,0.05,0
2005,Bulgaria,BGR,Europe,0,0,0,0.07,7658972,0.07,0,0.05,11,15,13.3,72.56,0.49,0.29,0.15,9.3,9.15,0.67,0.12,South Africa,ZAF,Africa,0,0,0,0.05,47880595,3.41,0.26,0.03,2200,201,24.4,53.45,0.49,0.4,0.14,23.07,22.93,0.93,0.2,Europe to Africa,0,0,0,1,0,1,0.02,0.16,0.02,-0.26,0.02,-2189,0.07,0.55,1.36,0.99,0.73,1.06,0.4,0.4,0.72,-0.08,"7,627",0,188,0,,0,0,0,188,2.45,0
2005,Bulgaria,BGR,Europe,0,0,0,0.07,7658972,0.07,0,0.05,11,15,13.3,72.56,0.49,0.29,0.15,9.3,9.15,0.67,0.12,Slovakia,SVK,Europe,0,0,0,0.07,5372807,0.06,0,0.06,4,7,13.7,73.9,0.48,0.44,0.1,10.1,10,0.93,0.09,Europe to Europe,0,0,0,1,0,1,0,1.43,1.28,0,-0.01,7,2.14,0.97,0.98,1,0.66,1.48,0.92,0.92,0.72,0.03,776,0,9,0,,0,0,0,9,0.12,0
2005,Bulgaria,BGR,Europe,0,0,0,0.07,7658972,0.07,0,0.05,11,15,13.3,72.56,0.49,0.29,0.15,9.3,9.15,0.67,0.12,Eswatini,SWZ,Africa,0,1,0,0.06,1030575,0.03,0,0.09,180,532,43.9,42.52,0.47,0.78,0.19,32.02,31.84,0.91,0.21,Europe to Africa,0,0,1,0,1,0,0.01,7.43,2.43,0,-0.04,-169,0.03,0.3,1.71,1.03,0.38,0.8,0.29,0.29,0.73,-0.09,"7,716",5,0,0,,0,0,0,5,0.07,0
2005,Bulgaria,BGR,Europe,0,0,0,0.07,7658972,0.07,0,0.05,11,15,13.3,72.56,0.49,0.29,0.15,9.3,9.15,0.67,0.12,Sweden,SWE,Europe,0,0,0,0.03,9029572,3.5,0.01,0.03,5,5,15.7,80.55,0.5,0.16,0.1,11.2,11.1,0.88,0.13,Europe to Europe,0,0,0,1,0,1,0.04,0.85,0.02,-0.01,0.02,6,3,0.85,0.9,0.98,1.88,1.45,0.83,0.82,0.76,-0.01,"1,884",27,94,0,,0,0,0,121,1.58,0
2005,Bulgaria,BGR,Europe,0,0,0,0.07,7658972,0.07,0,0.05,11,15,13.3,72.56,0.49,0.29,0.15,9.3,9.15,0.67,0.12,Switzerland,CHE,Europe,0,0,0,0.03,7437115,0.55,0,0.03,5,7,19,81.24,0.49,0.27,0.08,9.8,9.72,1,0.16,Europe to Europe,0,0,0,1,0,1,0.04,1.03,0.13,0,0.02,6,2.14,0.7,0.89,0.99,1.11,1.8,0.95,0.94,0.67,-0.04,"1,336",17,29,0,,0,0,0,46,0.6,0
2005,Czechia,CZE,Europe,0,0,0,0.07,10211216,3.76,0,0.03,6,5,15.8,75.92,0.49,0.26,0.11,10,9.89,0.9,0.09,Switzerland,CHE,Europe,0,0,0,0.03,7437115,0.55,0,0.03,5,7,19,81.24,0.49,0.27,0.08,9.8,9.72,1,0.16,Europe to Europe,0,0,0,1,0,1,0.04,1.37,6.85,0,0,1,0.71,0.83,0.93,1,1,1.29,1.02,1.02,0.9,-0.07,"1,336",14,0,0,,0,0,0,14,0.14,0
2005,Bulgaria,BGR,Europe,0,0,0,0.07,7658972,0.07,0,0.05,11,15,13.3,72.56,0.49,0.29,0.15,9.3,9.15,0.67,0.12,Ukraine,UKR,Europe,0,0,0,0.03,47105171,2.58,0,0.03,140,33,33.8,67.96,0.46,0.32,0.17,9,8.83,0.63,0.14,Europe to Europe,0,0,0,1,0,1,0.04,0.16,0.03,0,0.02,-129,0.45,0.39,1.07,1.05,0.91,0.89,1.03,1.04,1.06,-0.02,"1,022",0,5,0,,0,0,0,5,0.07,0
2005,Bulgaria,BGR,Europe,0,0,0,0.07,7658972,0.07,0,0.05,11,15,13.3,72.56,0.49,0.29,0.15,9.3,9.15,0.67,0.12,United States of America,USA,Americas,0,0,0,0.03,295516599,15.6,0.01,0.03,560,13,11.9,77.49,0.49,0.2,0.08,14,13.92,0.82,0,Europe to Americas,0,0,0,1,0,1,0.04,0.03,0,-0.01,0.02,-549,1.15,1.12,0.94,0.99,1.47,1.78,0.66,0.66,0.82,0.12,"4,464",510,495,0,,0,0,0,1005,13.12,0
2005,Czechia,CZE,Europe,0,0,0,0.07,10211216,3.76,0,0.03,6,5,15.8,75.92,0.49,0.26,0.11,10,9.89,0.9,0.09,United States of America,USA,Americas,0,0,0,0.03,295516599,15.6,0.01,0.03,560,13,11.9,77.49,0.49,0.2,0.08,14,13.92,0.82,0,Europe to Americas,0,0,0,1,0,1,0.03,0.03,0.24,-0.01,0,-554,0.38,1.33,0.98,0.99,1.32,1.28,0.71,0.71,1.1,0.09,"4,464",23,125,0,,0,0,0,148,1.45,0
2006,Bulgaria,BGR,Europe,0,0,0,0.07,7601022,0.08,0.06,0.05,11,14,13.4,72.61,0.49,0.29,0.15,9.7,9.55,0.72,0.12,Argentina,ARG,Americas,0,0,0,0.08,39289876,0.57,0.03,0.03,420,57,8.6,74.62,0.49,0.1,0.08,18.6,18.52,0.76,0.16,Europe to Americas,0,0,0,1,0,1,-0.01,0.19,0.13,0.02,0.02,-409,0.25,1.56,0.97,1,2.97,1.92,0.52,0.52,0.95,-0.03,"11,934",0,5,0,,0,0,0,5,0.07,0
2006,Czechia,CZE,Europe,0,0,0,0.07,10238905,4.02,0,0.03,5,5,14.5,76.52,0.49,0.26,0.1,10.3,10.2,0.78,0.1,Australia,AUS,Oceania,0,0,0,0.03,20697900,1.4,0,0.03,14,5,10.6,81.04,0.5,0.15,0.06,12.9,12.84,0.93,0.13,Europe to Oceania,0,0,0,1,0,1,0.04,0.49,2.87,0,0,-9,1,1.37,0.94,0.98,1.73,1.59,0.8,0.79,0.84,-0.03,"15,341",5,0,0,,0,0,0,5,0.05,0
2006,Bulgaria,BGR,Europe,0,0,0,0.07,7601022,0.08,0.06,0.05,11,14,13.4,72.61,0.49,0.29,0.15,9.7,9.55,0.72,0.12,Austria,AUT,Europe,0,0,0,0.03,8268641,0.32,0,0.03,4,5,16.4,79.88,0.49,0.41,0.09,9.4,9.31,1.02,0.1,Europe to Europe,0,0,0,1,0,1,0.03,0.92,0.24,0.06,0.03,7,2.8,0.82,0.91,1,0.7,1.66,1.03,1.03,0.7,0.02,818,8,49,0,,0,0,0,57,0.75,0
2006,Czechia,CZE,Europe,0,0,0,0.07,10238905,4.02,0,0.03,5,5,14.5,76.52,0.49,0.26,0.1,10.3,10.2,0.78,0.1,Austria,AUT,Europe,0,0,0,0.03,8268641,0.32,0,0.03,4,5,16.4,79.88,0.49,0.41,0.09,9.4,9.31,1.02,0.1,Europe to Europe,0,0,0,1,0,1,0.03,1.24,12.68,0,0,1,1,0.88,0.96,1,0.64,1.13,1.1,1.1,0.76,0,818,5,14,0,,0,0,0,19,0.19,0
2006,Bulgaria,BGR,Europe,0,0,0,0.07,7601022,0.08,0.06,0.05,11,14,13.4,72.61,0.49,0.29,0.15,9.7,9.55,0.72,0.12,Belgium,BEL,Europe,0,0,0,0.03,10547958,0.37,0,0.03,8,7,20.2,79.38,0.49,0.03,0.1,11.6,11.5,0.89,0,Europe to Europe,0,0,0,1,0,1,0.04,0.72,0.2,0.05,0.03,3,2,0.66,0.91,0.99,11.42,1.55,0.84,0.83,0.81,0.12,"1,698",30,33,0,,0,0,0,63,0.83,0
2006,Czechia,CZE,Europe,0,0,0,0.07,10238905,4.02,0,0.03,5,5,14.5,76.52,0.49,0.26,0.1,10.3,10.2,0.78,0.1,Belgium,BEL,Europe,0,0,0,0.03,10547958,0.37,0,0.03,8,7,20.2,79.38,0.49,0.03,0.1,11.6,11.5,0.89,0,Europe to Europe,0,0,0,1,0,1,0.04,0.97,10.79,0,0,-3,0.71,0.72,0.96,0.99,10.4,1.06,0.89,0.89,0.88,0.1,"1,698",16,0,0,,0,0,0,16,0.16,0
2006,Bulgaria,BGR,Europe,0,0,0,0.07,7601022,0.08,0.06,0.05,11,14,13.4,72.61,0.49,0.29,0.15,9.7,9.55,0.72,0.12,Canada,CAN,Americas,0,0,0,0.04,32571174,1.66,0,0.03,40,11,11.2,80.34,0.5,0.2,0.07,10.9,10.83,0.71,0,Europe to Americas,0,0,0,1,0,1,0.03,0.23,0.05,0.06,0.03,-29,1.27,1.2,0.9,0.98,1.47,2.13,0.89,0.88,1.02,0.12,"7,371",835,47,0,,0,0,0,882,11.6,0
2006,Czechia,CZE,Europe,0,0,0,0.07,10238905,4.02,0,0.03,5,5,14.5,76.52,0.49,0.26,0.1,10.3,10.2,0.78,0.1,Canada,CAN,Americas,0,0,0,0.04,32571174,1.66,0,0.03,40,11,11.2,80.34,0.5,0.2,0.07,10.9,10.83,0.71,0,Europe to Americas,0,0,0,1,0,1,0.03,0.31,2.42,0,0,-35,0.45,1.29,0.95,0.98,1.34,1.46,0.94,0.94,1.1,0.1,"7,371",113,5,0,,0,0,0,118,1.15,0
2006,Bulgaria,BGR,Europe,0,0,0,0.07,7601022,0.08,0.06,0.05,11,14,13.4,72.61,0.49,0.29,0.15,9.7,9.55,0.72,0.12,Cyprus,CYP,Asia,0,0,0,0.05,1045508,0.02,0,0.08,1,9,3.5,78.76,0.51,0.32,0.07,11.73,11.67,1.43,0.16,Europe to Asia,0,0,0,1,0,1,0.02,7.27,4.24,0.06,-0.02,10,1.56,3.83,0.92,0.96,0.91,2.2,0.83,0.82,0.5,-0.04,"1,205",0,99,0,,0,0,0,99,1.3,0
